Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,11/14/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Qatar,QAT,"Net bilateral aid flows from DAC donors, Finland (current US$)",DC.DAC.FINL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Net bilateral aid flows from DAC donors, Denmark (current US$)",DC.DAC.DNKL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,,,,,,,,,,,,,,,,,830000,70000,20000,50000,40000,30000,30000,20000,20000,10000,10000,30000,30000,30000,70000,70000,30000,50000,50000,90000,50000,50000,140000,110000,130000,80000,80000,70000,70000,,,,,,,,,,,,,
Qatar,QAT,"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",DC.DAC.CZEL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",DC.DAC.CHEL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.012,0.012,0.011,0.011,0.011,0.008,0.008,0.009,0.009,0,0.015,0.027000001,0.094999999,0.056000002,0,0,0.011,0.011,0.016000001,0.029999999,0.033,0.01,0.011,0.01,0.01,0.011
Qatar,QAT,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.050262538,5.325391387,6.33,5.005023533,5.986359745,4.94148792,5.26468344
Qatar,QAT,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Domestic private health expenditure per capita, PPP  (current international $)",SH.XPD.PVTD.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.2401706,749.1762037,829.8468979,796.5847745,772.2784328,630.1296189,603.4007381,557.6163409,465.8956098,706.0026152,636.4180116,550.7030376,466.8441542,417.1043327,408.9443163,568.9546212,,
Qatar,QAT,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.8469519,243.152958,273.2339305,301.3235099,321.5775881,331.8567251,334.0917164,333.7272524,336.0848056,383.0452101,364.926284,365.9149359,324.0077985,290.2198196,278.9809138,296.0596011,,
Qatar,QAT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.48460201,36.95450617,37.08582192,24.97864866,25.01207701,25.0877335,25.16354203,25.23950247,25.31561463,28.98588604,29.00969444,26.56856734,20.91213206,15.8297045,13.25698326,14.58750941,,
Qatar,QAT,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.0040885,555.792051,615.6392945,590.9630918,572.9309234,467.4748499,447.64547,413.6793564,345.6344119,472.047736,410.8180566,349.48462,242.8039934,181.2177443,174.2151633,242.9244564,,
Qatar,QAT,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.9029663,180.3881124,202.7043117,223.5431542,238.5690661,246.1948591,247.8529342,247.5825489,249.3315491,256.1118335,235.5657823,232.2152478,168.51531,126.0907091,118.8492015,126.4074761,,
Qatar,QAT,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03434957,27.41547406,27.5128934,18.53093344,18.55573297,18.61186032,18.66810047,18.72445331,18.78091871,19.3805541,18.72622408,16.88670556,10.88382734,6.87756352,5.64763321,6.2283751,,
Qatar,QAT,"Domestic general government health expenditure per capita, PPP (current international $)",SH.XPD.GHED.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.465362,1278.117031,1407.792326,2392.477954,2315.343729,1881.574434,1794.515808,1651.68371,1374.453189,1729.674577,1557.393484,1522.058472,1765.564061,2217.842723,2675.802103,3331.33161,,
Qatar,QAT,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.4732879,414.8262255,463.5272261,905.0007955,964.1116729,990.928074,993.5898791,988.5145501,991.4942813,938.4434949,893.0196925,1011.332588,1225.369365,1543.167655,1825.426314,1733.482199,,
Qatar,QAT,Domestic general government health expenditure (% of general government expenditure),SH.XPD.GHED.GE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.94152757,4.55468088,4.9016023,9.21753015,7.97813154,6.62295015,5.79555827,5.25385901,5.19438286,4.64607256,4.14933295,4.12843773,4.46510259,6.17671346,6.29298344,6.29298344,,
Qatar,QAT,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19545728,1.45908175,1.5455722,2.64798337,2.30547502,1.92456211,1.64893976,1.47527127,1.1950412,1.52646452,1.2701863,1.17667864,1.38358473,1.74754608,2.10175069,2.61277091,,
Qatar,QAT,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.51539799,63.04549383,62.91417808,75.02135134,74.98792299,74.9122665,74.83645797,74.76049753,74.68438537,71.01411396,70.99030556,73.43143266,79.08786794,84.1702955,86.74301674,85.41249059,,
Qatar,QAT,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,
Qatar,QAT,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,
Qatar,QAT,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,
Qatar,QAT,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.705532,2027.293235,2237.639224,3189.062729,3087.622161,2511.704053,2397.916546,2209.300051,1840.348799,2435.677192,2193.811496,2069.584377,2230.869581,2634.911967,3084.74642,3900.286232,,
Qatar,QAT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.3202397,657.9791835,736.7611567,1206.324305,1285.689261,1322.784799,1327.681595,1322.241802,1327.579087,1321.488705,1257.945977,1375.136476,1548.309292,1833.36306,2104.407228,2029.5418,,
Qatar,QAT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00865208,2.31433154,2.45663577,3.52963966,3.07446177,2.56908809,2.20339097,1.97332992,1.60012189,2.14952273,1.7892391,1.59996201,1.74822152,2.07617521,2.42296241,3.05900331,,
Qatar,QAT,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,UHC service coverage index,SH.UHC.SRVS.CV.XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66208791.21,65934065.93,49725274.73,55219780.22,57692307.69,59340659.34,74175824.18,87637362.64,143681318.7,120604395.6,147527472.5,162087912.1,176098901.1,190934065.9,241758241.8,262912087.9,279120879.1,310439560.4
Qatar,QAT,"Agriculture, forestry, and fishing, value added per worker (constant 2010 US$)",NV.AGR.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10205.14558,10826.94975,7226.930768,6752.64275,5686.396102,5148.41211,5064.579102,5685.901695,9597.350257,6736.876511,7350.21968,7878.925859,7682.241239,7464.821952,9119.580115,10143.74022,10789.15996,
Qatar,QAT,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.64992687,87.66795203,83.50922105,84.44703884,91.05812556,85.73296979,89.61265972,94.96867168,88.46972363,90.16494869,90.37242884,94.74554417,98.57091931,96.11410571,89.43284165,80.14416297,86.07028995,98.7216351,105.7462864,102.3831544,99.0343139,92.056166,89.11402442,
Qatar,QAT,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.10158928,1.009384255,3.942263281,12.11458038,11.13313632,34.34860677,44.95405748,36.81704261,32.21582203,33.23021608,37.96402105,35.42454547,27.06454102,24.44063801,33.29186359,22.12558921,38.56907525,46.5177779,47.19854016,43.05243935,36.96183881,20.05556529,5.863134658,
Qatar,QAT,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27257E+11,1.17799E+11,1.25596E+11,1.0156E+11,1.31073E+11,1.27552E+11,1.22373E+11,1.2797E+11,1.59452E+11,1.79775E+11,2.74253E+11,3.04864E+11,3.21918E+11,3.11428E+11,2.99731E+11,3.13329E+11,,
Qatar,QAT,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2979999700,298999800,1300000700,4982000000,4156000000,15495000000,29061000000,23504000000,22707000000,28466000000,43853000000,57420000000,59978000000,70915000000,1.39687E+11,78764000000,1.75661E+11,2.84085E+11,3.20985E+11,3.11428E+11,2.77457E+11,1.20192E+11,32536000000,
Qatar,QAT,External balance on goods and services (current US$),NE.RSB.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818681236.3,82142802.2,357143049.5,1368681319,1141758242,4256868132,7983791209,6457142857,6238186813,7820329670,12047527473,15774725275,16477472527,19482142857,38375549451,21638461538,48258516484,78045329670,88182692308,85557142857,76224450549,33019780220,8938461538,
Qatar,QAT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7741688,43.32928389,39.78347889,36.16622923,39.96249462,25.69218151,22.32930112,29.07581454,28.1269508,28.46736631,26.20420389,29.66049935,35.75318915,35.83673385,28.07048903,29.00928688,23.75060735,26.1019286,29.27387314,29.66535751,31.03623754,36.00030035,41.62544488,
Qatar,QAT,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23231000000,24537000000,23565000000,35200000000,41221000000,62617000000,98934000000,1.23971E+11,1.31308E+11,1.17042E+11,1.15374E+11,1.62435E+11,1.97423E+11,2.1459E+11,2.28396E+11,2.07445E+11,,
Qatar,QAT,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.621798459,-3.96136447,49.37407172,17.10511364,51.90558211,57.99862657,25.30677017,5.918319607,-10.86453224,-1.425129441,40.78995268,21.5396928,8.695542059,6.433664197,-9.173102856,,
Qatar,QAT,Imports of goods and services (constant 2010 US$),NE.IMP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5983694550,6320085798,6069724165,9066594127,10617445355,16128492171,25482796117,31931668764,33821486977,30146940619,29717307692,41838983436,50850971939,55272739592,58828802050,53432375529,,
Qatar,QAT,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9066000400,12835000300,13118999600,14873000000,14918000000,11590000000,14435000000,18562000000,19825000000,24386000000,30269000000,48077000000,79233000000,1.03981E+11,1.17779E+11,1.03269E+11,1.08171E+11,1.59405E+11,1.99084E+11,2.1459E+11,2.32976E+11,2.15748E+11,2.3099E+11,
Qatar,QAT,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490659451,3526098984,3604120769,4085989011,4098351648,3184065934,3965659341,5099450549,5446428571,6699450549,8315659341,13207967033,21767307692,28566208791,32356868132,28370604396,29717307692,43792582418,54693406593,58953296703,64004395604,59271428571,63458791209,
Qatar,QAT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.52408413,35.08540963,35.76540592,35.43186486,31.97428179,18.88231252,20.15128546,29.11967419,32.64712559,34.86569464,31.51101184,34.30788878,41.88871491,46.01657063,41.11796712,42.96404915,31.27686965,29.03183549,27.14439899,27.82784443,31.79010948,38.20355584,45.23692391,
Qatar,QAT,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40329007500,46497752000,50676773100,1.00977E+11,1.41796E+11,1.66195E+11,1.73137E+11,1.58278E+11,1.92941E+11,1.89261E+11,2.01298E+11,2.24E+11,2.2685E+11,,
Qatar,QAT,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.29604838,8.987576647,99.25788132,40.42329201,17.20725944,4.177000573,-8.582070114,21.89984982,-1.907318818,6.360000211,11.27780703,1.272321429,,
Qatar,QAT,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9971355516,11496578880,12529842719,24966699134,35059060830,41091764385,42808167619,39134340659,47704702491,46794821724,49770972484,55384046719,56088709814,,
Qatar,QAT,Gross capital formation (current LCU),NE.GDI.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6583000100,10392999900,11793999900,14571000000,11936000000,8518000000,13027000000,18590000000,23011000000,29867000000,36399000000,55610000000,92830000000,1.33518E+11,1.72524E+11,1.52946E+11,1.42449E+11,1.77298E+11,1.84602E+11,2.01298E+11,2.38635E+11,2.28952E+11,2.51031E+11,
Qatar,QAT,Gross capital formation (current US$),NE.GDI.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1808516511,2855219753,3240109863,4003021978,3279120879,2340109890,3578846154,5107142857,6321703297,8205219780,9999725275,15277472527,25502747253,36680769231,47396703297,42018131868,39134340659,48708241758,50714835165,55301648352,65559065934,62898901099,68964560440,
Qatar,QAT,Changes in inventories (constant LCU),NE.GDI.STKB.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Changes in inventories (current LCU),NE.GDI.STKB.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,
Qatar,QAT,Changes in inventories (current US$),NE.GDI.STKB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,
Qatar,QAT,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Gross fixed capital formation (constant 2010 US$),NE.GDI.FTOT.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Gross fixed capital formation (current LCU),NE.GDI.FTOT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Gross fixed capital formation, private sector (% of GDP)",NE.GDI.FPRV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Gross fixed capital formation, private sector (current LCU)",NE.GDI.FPRV.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.87575808,44.33866814,43.72574217,48.28080961,51.09563094,60.04078828,67.2833586,65.89285714,60.34277283,61.69758239,64.16822495,65.08504482,62.81773017,60.27737186,61.36235262,51.13487609,62.3196826,72.6197065,76.4724133,72.71779686,67.99807635,56.05586564,47.48857954,
Qatar,QAT,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50488E+11,1.42336E+11,1.49161E+11,1.3676E+11,1.72294E+11,1.90169E+11,2.21307E+11,2.51941E+11,2.9076E+11,2.96817E+11,3.89627E+11,4.67299E+11,5.19341E+11,5.26018E+11,5.28127E+11,5.20774E+11,,
Qatar,QAT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.417043219,4.794992131,-8.313835386,25.98274349,10.37470835,16.37385694,13.84230955,15.4079725,2.08316137,31.26842465,19.93496344,11.13676682,1.285667798,0.40093685,-1.392278751,,
Qatar,QAT,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30117075635,28485620632,29851503900,27369699005,34481097692,38058411013,44290040785,50420805331,58189629151,59401813027,77975824176,93520276217,1.03935E+11,1.05272E+11,1.05694E+11,1.04222E+11,,
Qatar,QAT,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12046000100,13134000100,14419000300,19855000000,19074000000,27085000000,43496000000,42066000000,42532000000,52852000000,74122000000,1.05497E+11,1.39211E+11,1.74896E+11,2.57466E+11,1.82033E+11,2.83832E+11,4.4349E+11,5.20069E+11,5.26018E+11,5.10433E+11,3.3594E+11,2.63526E+11,
Qatar,QAT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3309340687,3608241786,3961263819,5454670330,5240109890,7440934066,11949450549,11556593407,11684615385,14519780220,20363186813,28982692308,38244780220,48048351648,70732417582,50009065934,77975824176,1.21838E+11,1.42876E+11,1.4451E+11,1.40229E+11,92291208791,72397252747,
Qatar,QAT,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.89841072,98.99061574,96.05773672,87.88541962,88.86686368,65.65139323,55.04594252,63.18295739,67.78417797,66.76978392,62.03597895,64.57545453,72.93545898,75.55936199,66.70813641,77.87441079,61.43092475,53.4822221,52.80145984,56.94756065,63.03816119,79.94443471,94.13686534,
